1.7187777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0726786	2.690098	0.0	1.190539	2.0626209	0.0	2.0626209	0.0	0.0	1.7187777	0.0	0.0	0.0	0.0	0.0	2.52126	0.0	0.0	0.0	0.0	0.0	2.52126	0.0	2.52126	0.0	2.834505	0.0	0.0	1.7187777	5.476634	2.0626209	0.0	0.0	1.7187777	1.190539	1.190539	0.0	0.0	0.0	0.0	1.190539	0.0	0.0	0.0	0.0	1.190539	0.0	0.0	0.0	1.7187777
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4394888	3.011174	2.006478	0.0	0.0	0.0	3.011174	1.4394888	0.0	1.4394888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4394888	0.0	0.0	0.0	2.6300278	1.4394888	0.0	1.4394888	5.975492	1.4394888	0.0	0.0	2.3660872	0.0	0.0	2.6300278	0.0	0.0	0.0	1.4394888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6858234	1.3689605	0.0	0.90244776	2.281748	0.0	0.0	0.0	0.0	0.0	0.0	3.411564	0.0	1.3689605	0.0	0.0	0.0	2.6525853	0.0	3.0689285	0.0	1.9260752	0.0	0.0	0.0	5.878151	2.281748	0.0	0.90244776	0.90244776	0.0	1.3689605	1.6858234	0.0	1.3689605	1.3689605	0.0	0.0	0.0	0.0	0.0	0.90244776	0.0	0.0	0.0	0.90244776
1.5821656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5821656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5821656	0.0	0.0	2.1668756	0.0	1.5821656	0.0	1.5821656	0.0	0.0	0.0	0.0	2.5334146	0.0	0.0	0.0	0.0	0.0	2.8010502	0.0	2.8010502	1.5821656	1.5821656	0.0	0.0	1.5821656	5.142138	2.5334146	0.0	0.0	2.8010502	0.0	0.0	1.5821656	0.0	1.5821656	0.0	1.5821656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.839566	0.0	0.0	0.0	2.4499366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4499366	0.0	0.0	0.0	3.7693172	0.0	3.4892948	0.0	2.4499366	1.839566	0.0	1.839566	4.7661295	2.4499366	0.0	1.839566	3.0989757	0.0	0.0	2.4499366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.839566	0.0	0.0	0.0	0.0	0.0
1.7667859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7667859	1.7667859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7667859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7667859	5.6936407	3.0159297	0.0	0.0	2.37062	0.0	1.7667859	3.0159297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.5958183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5492177	3.789991	0.0	1.5958183	0.0	0.0	1.5958183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5958183	1.5958183	0.0	2.18208	0.0	1.5958183	0.0	0.0	1.5958183	4.8734245	1.5958183	2.18208	1.5958183	1.5958183	0.0	0.0	2.8171709	0.0	1.5958183	0.0	0.0	0.0	1.5958183	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0604262	2.6877544	0.0	2.0604262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0702806	0.0	2.0604262	0.0	0.0	2.0604262	0.0	0.0	5.261554	3.0702806	0.0	2.0604262	2.6877544	0.0	0.0	2.0604262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6072017	0.0	0.0	0.0	0.0	1.0967491	1.6072017	2.3953538	0.0	1.0967491	1.6072017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0967491	0.0	1.0967491	0.0	1.0967491	2.7054408	0.0	1.6072017	0.0	0.0	1.0967491	0.0	0.0	5.2389655	2.1947396	1.0967491	1.0967491	2.1947396	1.6072017	1.0967491	1.6072017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6072017	0.0	0.0	0.0	0.0	0.0
4.043444	0.0	0.0	0.0	3.3676822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3676822	0.0	0.0	0.0	0.0	3.3676822	4.727784	3.3676822	0.0	0.0	3.3676822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0596529	0.0	2.1449342	1.0596529	0.0	1.0596529	1.0596529	0.0	0.0	1.0596529	0.0	0.0	0.0	0.0	0.0	1.895535	1.0596529	1.0596529	0.0	0.0	0.0	2.77776	0.0	1.5625012	0.0	2.344384	0.0	0.0	0.0	5.321154	2.510592	1.0596529	1.0596529	1.895535	0.0	0.0	1.895535	0.0	0.0	0.0	1.0596529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5625012
