4.323207	3.188805	2.4726987	3.6830046	4.0668573	0.0	2.1694126	0.0	0.9363396	0.0	0.0	0.9363396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9363396	3.4661283	2.4726987	3.8611262	0.9363396	1.9744298	0.0	0.9363396	2.1694126	0.0	2.3325098	0.0	0.0	0.0	0.0	1.7319889	0.0	1.9744298	1.9744298	1.4112933	0.0	0.0	0.9363396	0.9363396	0.0	0.0	0.0	0.0	0.0	0.0
5.3430495	4.8925905	3.1752055	4.138988	3.374979	2.4496143	1.5102713	2.2844107	1.0166715	1.0166715	0.0	0.0	0.0	0.0	1.0166715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5913558	1.5102713	4.081113	1.0166715	1.5102713	0.0	1.0166715	0.0	0.0	2.5913558	0.0	0.0	0.0	0.0	1.8392693	0.0	1.5102713	2.4496143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.2322507	5.1409564	2.3796127	1.450889	0.0	0.0	2.0194013	0.0	2.0194013	1.450889	0.0	0.0	0.0	1.450889	1.450889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4145136	3.8445294	2.643876	1.450889	2.643876	0.0	3.3008337	0.0	0.0	2.643876	0.0	0.0	0.0	0.0	2.0194013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.450889
5.669941	3.8552997	3.9030814	2.071462	0.0	1.1975942	1.1975942	1.1975942	2.071462	2.071462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5305724	2.5305724	3.1830988	0.0	2.3271368	0.0	3.2746332	0.0	1.1975942	0.0	0.0	0.0	0.0	0.0	1.1975942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2948744	4.18867	2.4327016	0.0	4.106607	0.0	0.0	2.4327016	0.0	0.0	0.0	0.0	0.0	2.4327016	1.280212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9539628	4.400842	2.4327016	2.4327016	1.280212	0.0	0.0	2.6381292	0.0	1.280212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.823711	2.4327016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	1.4414564	0.0	0.0	0.0	0.0	4.022784	3.8324573	2.00871	3.2889533	2.6324203	1.4414564	0.0	4.817214	1.4414564	1.4414564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6324203	1.4414564	2.3684237	2.6324203	2.00871	0.0	1.4414564	0.0	3.5046103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3684237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.810851	4.7409973	3.5423608	3.6815948	1.275543	2.6321208	2.426799	2.6321208	2.1681316	1.8182862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1681316	3.2886426	4.010846	1.8182862	1.275543	0.0	2.9478288	1.275543	0.0	1.8182862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.275543	0.0	1.275543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	4.4430466	0.0	1.3865944	0.0	2.944818	1.9462531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3865944	0.0	2.5653186	0.0	1.9462531	0.0	1.3865944	0.0	0.0	1.3865944	0.0	0.0	1.9462531	0.0	0.0	0.0	1.3865944	0.0	0.0	1.3865944	1.9462531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3865944
5.4157443	4.3143077	2.1863945	4.476582	4.076787	0.0	2.6512513	2.6512513	0.0	0.0	1.8355696	0.0	0.0	5.0183263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8217425	2.8217425	1.2904308	2.4455945	0.0	0.0	0.0	1.8355696	2.4455945	0.0	0.0	0.0	0.0	1.2904308	0.0	0.0	1.2904308	2.6512513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.0475564	5.2619314	2.5499432	3.316523	1.374119	0.0	1.9319834	2.2879567	2.2879567	1.9319834	0.0	0.0	0.0	2.2879567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0755208	2.5499432	2.7573462	2.5499432	0.0	0.0	1.374119	0.0	0.0	2.5499432	0.0	0.0	0.0	0.0	1.374119	0.0	1.9319834	1.374119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
